Customer ID,Churned,Age,Average Bill over 6 months,Average Bill over 12 months,Number of defaults in last 12 bills,Payment Method,District,Area,Concesssion Card,INBOUNDCALLS,OUTBOUNDCALLS,Relationship (months),Occupier Status,Multiple Fuel,Bill Delivery Method,rpart,Category of latest complaint,NPS,Product,Multiple Products,Product_New,Adjusted Prob for 50% Cut-off (without Formulae),Customer Segment,Product Category,Bill Amount
13633,No,80,19,10.8225,0,Cheque,S,South Australia,Yes,0,0,105,Regular,N,Mail,0.053805332,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Principled Professional,Fixed line,70
13634,Yes,24,7,22.625,1,Cheque,N,Northern Territory,Yes,0,0,9,Regular,N,Internet,0.114993779,Call Drop,-1,Mobile,Yes,Fixed Line & Mobile,0.547996846,Family & Self Development,Mobile,66
13635,No,24,14,59.915,0,Direct Debit,Q,Queensland,No,0,0,12,Regular,N,Internet,0.161779575,Internet Slowness,1,Mobile,No,Internet Service,0.642963669,Small Business,Fixed line,250
13636,No,35,16.4175,16.935,3,Cheque,V,Victoria,No,0,0,21,Regular,Y,Internet,0.030710259,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Entrepreneur,Mobile,86
13637,No,77,5,7.1875,0,Cheque,V,Victoria,Yes,4,0,4,Regular,Y,Mail,0.053805332,High Billed Amount,-1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Independents,ADSL,76
13638,Yes,22,17,20.425,5,Cheque,S,South Australia,No,0,0,13,Regular,N,Mail,0.053805332,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Independents,Internet,322
13639,No,58,3,101.2875,0,Cheque,S,South Australia,No,0,0,22,Regular,N,Mail,0.074102396,High Billed Amount,-1,Mobile,No,Internet Service,0.427509712,"Friends, Fun & Fashion",Cable,375
13640,No,44,8,244.915,3,Cheque,Q,Queensland,No,0,5,29,Regular,N,Mail,0.074102396,Call Drop,-1,Mobile,No,Fixed Line,0.427509712,Small Business,Cable,204
13641,No,42,4,21.93,0,Direct Debit,V,Victoria,No,0,0,6,Regular,Y,Mail,0.053805332,High Billed Amount,-1,Mobile,No,Fixed Line,0.346654215,Small Business,Internet,237
13642,No,46,3,343.8675,1,Cheque,S,South Australia,No,0,0,16,Regular,N,Internet,0.074102396,Call Drop,-1,Mobile,No,Internet Service,0.427509712,"Friends, Fun & Fashion",Mobile,341
13643,No,36,51.165,41.1625,3,Cheque,V,Victoria,Yes,0,0,15,Regular,Y,Internet,0.074102396,Call Drop,-1,Mobile,No,Internet Service,0.427509712,Independents,Cable,18
13644,No,54,58.4275,62.455,8,Cheque,V,Victoria,No,0,0,12,Regular,N,Mail,0.150757228,High Billed Amount,0,Mobile,No,Fixed Line,0.623545067,Principled Professional,Fixed line,113
13645,No,61,15.8875,16.2975,0,Cheque,V,Victoria,No,0,0,54,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,PayTV,0.228170627,Independents,Mobile,47
13646,No,50,46.7725,42.5425,1,Cheque,V,Victoria,No,0,0,39,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Independents,Mobile,1477
13647,No,84,18,38.35,0,Cheque,V,Victoria,Yes,0,0,6,Regular,N,Mail,0.074102396,High Billed Amount,-1,Mobile,No,PayTV,0.427509712,Independents,Mobile,161
13648,No,30,33.6225,29.9975,4,Cheque,V,Victoria,No,0,0,30,Regular,Y,Internet,0.053805332,Internet Slowness,-1,Mobile,No,Fixed Line,0.346654215,Principled Professional,Fixed line,1282
13649,No,33,14,15.5075,0,Credit Card,V,Victoria,No,0,0,,Regular,Y,Internet,0.203508772,High Billed Amount,-1,Mobile,Yes,Mobile & Internet Service,0.704493862,Independents,Mobile,105
13650,No,30,51.745,22.9475,7,Cheque,V,Victoria,No,0,0,8,Regular,N,Mail,0.053805332,Call Drop,-1,Mobile,No,Internet Service,0.346654215,Small Business,Mobile,84
13651,No,26,9,22.765,0,Cheque,Q,Queensland,No,0,0,4,Regular,N,Internet,0.053805332,High Billed Amount,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.346654215,"Friends, Fun & Fashion",Cable,245
13652,No,45,46.1825,50.265,4,Direct Debit,S,South Australia,No,0,0,43,Regular,N,Internet,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Independents,Bundle,4
13653,No,54,10,124.1425,2,Cheque,Q,Queensland,No,0,0,76,Regular,N,Mail,0.074102396,Internet Slowness,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.427509712,Family & Self Development,ADSL,148
13654,No,38,35.7125,32.3075,1,Credit Card,V,Victoria,No,0,0,12,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,No,PayTV,0.228170627,"Friends, Fun & Fashion",ADSL,246
13655,No,78,38.9125,31.265,1,Credit Card,V,Victoria,Yes,0,0,114,Regular,N,Internet,0.030710259,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Entrepreneur,Mobile,10
13656,No,78,24.96,21.445,2,Direct Debit,V,Victoria,No,3,3,81,Regular,Y,Mail,0.039399625,Internet Slowness,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.276777064,Small Business,Cable,133
13657,No,28,35.6675,34.39,12,Cheque,V,Victoria,No,0,0,15,Regular,Y,Mail,0.203508772,Internet Slowness,0,Mobile,Yes,Mobile & PayTV,0.704493862,Independents,Internet,62
13658,No,29,18,40.075,4,Cheque,Q,Queensland,No,0,0,17,Regular,N,Internet,0.196787149,Call Drop,1,Mobile,Yes,Mobile & Internet Service,0.695677872,Independents,ADSL,251
13659,No,38,24.97,23.7125,2,Cheque,V,Victoria,No,3,0,41,Regular,N,Mail,0.053805332,Internet Slowness,-1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,"Friends, Fun & Fashion",Cable,219
13660,No,83,25.8925,20.6775,2,Direct Debit,V,Victoria,Yes,0,0,21,Regular,Y,Internet,0.203508772,Internet Slowness,1,Mobile,No,Fixed Line,0.704493862,Independents,Bundle,110
13661,No,60,14,60.2575,0,Direct Debit,Q,Queensland,No,0,1,29,Regular,N,Internet,0.074102396,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.427509712,Family & Self Development,Internet,163
13662,No,66,6,61.8675,0,Cheque,S,South Australia,No,0,0,48,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Mobile & PayTV,0.228170627,Family & Self Development,Cable,256
13663,No,68,16,152.295,4,Cheque,Q,Queensland,No,0,0,64,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,Fixed Line,0.228170627,Entrepreneur,Cable,112
13664,No,48,10,22.0825,0,Cheque,S,South Australia,No,0,0,26,Regular,N,Internet,0.053805332,High Billed Amount,-1,Mobile,No,Fixed Line,0.346654215,Entrepreneur,ADSL,115
13665,No,35,31.235,33.015,1,Cheque,V,Victoria,No,0,0,19,Regular,Y,Mail,0.074102396,Call Drop,-1,Mobile,No,Internet Service,0.427509712,Independents,ADSL,397
13666,Yes,,6,0.915,1,Cheque,V,Victoria,No,0,0,1,Occupier,N,Mail,0.80721393,Call Drop,-1,Mobile,Yes,Fixed Line & Mobile,0.97504245,Independents,Fixed line,289
13667,No,,49.0225,46.17,5,Cheque,V,Victoria,No,0,0,92,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Entrepreneur,Cable,63
13668,No,28,85.17,75.595,0,Cheque,N,Northern Territory,No,0,0,29,Regular,Y,Mail,0.690826153,Internet Slowness,-1,Mobile,No,PayTV,0.954230245,Entrepreneur,Internet,1167
13669,No,54,20,143.2475,0,Cheque,Q,Queensland,No,0,0,74,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Family & Self Development,Internet,186
13670,No,84,17.0125,16.1975,0,Cheque,V,Victoria,Yes,0,0,136,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Independents,Internet,120
13671,No,30,8,33.1225,0,Direct Debit,V,Victoria,No,0,0,,Regular,Y,Internet,0.150442478,Internet Slowness,1,Mobile,No,Internet Service,0.622967315,Principled Professional,Bundle,204
13672,No,28,4,120.215,2,Cheque,Q,Queensland,No,0,0,33,Regular,N,Mail,0.053805332,Internet Slowness,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.346654215,Principled Professional,Fixed line,162
13673,No,32,13,22.585,0,Credit Card,V,Victoria,No,0,0,1,Regular,N,Internet,0.114993779,High Billed Amount,-1,Mobile,Yes,Mobile & Internet Service,0.547996846,Entrepreneur,Cable,235
13674,No,27,53.1075,44.035,0,Cheque,V,Victoria,No,0,0,23,Regular,Y,Mail,0.281179138,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.784937736,"Friends, Fun & Fashion",Fixed line,244
13675,No,,6,68.94,2,Cheque,V,Victoria,No,0,0,91,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,Principled Professional,Fixed line,10
13676,No,77,41.34,29.86,0,Cheque,V,Victoria,Yes,0,0,92,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,"Friends, Fun & Fashion",Cable,79
13677,No,53,28.495,31.3775,6,Cheque,N,Northern Territory,No,0,0,41,Regular,Y,Internet,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,"Friends, Fun & Fashion",Cable,120
13678,No,73,28.3325,15.5475,0,Direct Debit,V,Victoria,No,0,0,88,Regular,N,Mail,0.089802131,Call Drop,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.479322727,Family & Self Development,ADSL,89
13679,No,67,23.235,24.85,1,Cheque,V,Victoria,Yes,0,0,116,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Family & Self Development,Fixed line,205
13680,No,59,34.2475,27.255,3,Cheque,V,Victoria,Yes,0,0,19,Regular,Y,Mail,0.053805332,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Entrepreneur,Bundle,307
13681,No,26,19,22.765,1,Direct Debit,V,Victoria,No,0,0,7,Regular,Y,Internet,0.053805332,Internet Slowness,-1,Mobile,Yes,Mobile & PayTV,0.346654215,Family & Self Development,Bundle,176
13682,No,66,37.9825,31.9475,0,Cheque,V,Victoria,No,0,0,88,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Family & Self Development,ADSL,56
13683,No,73,37.4375,37.9375,1,Direct Debit,V,Victoria,No,0,0,38,Regular,N,Internet,0.030710259,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Family & Self Development,Fixed line,150
13684,Yes,,19,8.385,1,Cheque,N,Northern Territory,No,0,0,1,Occupier,N,Mail,0.900445765,High Billed Amount,-1,Mobile,Yes,Mobile & PayTV,0.988289437,Family & Self Development,Fixed line,324
13685,No,52,9,122.1625,0,Credit Card,Q,Queensland,No,0,0,,Regular,N,Internet,0.030710259,Internet Slowness,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Independents,Bundle,30
13686,No,43,42.7875,33.9175,1,Credit Card,V,Victoria,No,0,0,56,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,Small Business,Bundle,49
13687,No,,4,7.8425,0,Cheque,V,Victoria,No,0,0,4,Regular,N,Mail,0.053805332,Internet Slowness,-1,Mobile,No,Internet Service,0.346654215,"Friends, Fun & Fashion",Internet,33
13688,No,75,19,40.475,1,Direct Debit,N,Northern Territory,Yes,0,0,75,Regular,N,Mail,0.053805332,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Principled Professional,Mobile,37
13689,No,28,19.1275,18.245,3,Cheque,V,Victoria,No,0,0,29,Regular,Y,Mail,0.046137046,Call Drop,1,Mobile,Yes,Mobile & Internet Service,0.310966059,Small Business,Cable,328
13690,No,53,38.2175,37.01,3,Direct Debit,V,Victoria,No,0,0,3,Regular,Y,Internet,0.203508772,Call Drop,0,Mobile,No,Fixed Line,0.704493862,Independents,Mobile,441
13691,No,30,39.5775,31.4425,4,Cheque,V,Victoria,No,0,0,23,Regular,Y,Mail,0.074102396,Call Drop,-1,Mobile,No,Internet Service,0.427509712,Independents,ADSL,78
13692,No,31,22.97,21.5375,0,Credit Card,V,Victoria,No,0,0,1,Regular,Y,Mail,0.053805332,Internet Slowness,-1,Mobile,Yes,Mobile & Internet Service,0.346654215,Independents,Fixed line,104
13693,No,76,6,28.3825,0,Credit Card,V,Victoria,No,0,0,,Regular,Y,Internet,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Small Business,Cable,254
13694,No,32,30.0175,23.9975,2,Cheque,V,Victoria,No,0,0,15,Regular,Y,Mail,0.053805332,Call Drop,-1,Mobile,No,Internet Service,0.346654215,Family & Self Development,Mobile,199
13695,No,32,13,81.87,3,Cheque,Q,Queensland,No,0,2,22,Regular,N,Mail,0.114993779,Internet Slowness,1,Mobile,Yes,Mobile & Internet Service,0.547996846,Principled Professional,Internet,121
13696,No,58,30.3075,24.9525,9,Cheque,V,Victoria,Yes,0,0,85,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,"Friends, Fun & Fashion",Internet,129
13697,No,37,36.54,28.83,1,Cheque,V,Victoria,No,0,0,41,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,Fixed line,462
13698,Yes,34,38.9975,43.18,0,Cheque,N,Northern Territory,No,0,0,20,Regular,Y,Mail,0.747191011,Call Drop,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.965006876,Independents,Mobile,297
13699,No,43,15,78.1375,0,Credit Card,S,South Australia,No,0,0,64,Regular,N,Internet,0.030710259,High Billed Amount,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,Fixed line,250
13700,No,54,106.4,100.1975,2,Cheque,S,South Australia,No,0,0,114,Regular,N,Email,0.030710259,Internet Slowness,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Entrepreneur,Internet,128
13701,Yes,21,26.87,27.665,8,Cheque,V,Victoria,No,0,0,27,Regular,N,Internet,0.030710259,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Principled Professional,Bundle,49
13702,Yes,34,8.33,17.815,8,Cheque,N,Northern Territory,No,0,0,10,Regular,Y,Mail,0.782012195,Call Drop,-1,Mobile,Yes,Fixed Line & Mobile,0.970991483,Independents,Mobile,156
13703,No,75,18.3,15.4375,0,Cheque,V,Victoria,Yes,0,0,53,Regular,Y,Mail,0.053805332,High Billed Amount,-1,Mobile,No,Internet Service,0.346654215,Independents,Bundle,80
13704,No,21,5,7.3575,1,Cheque,V,Victoria,No,0,0,3,Regular,Y,Mail,0.053805332,Internet Slowness,-1,Mobile,No,Fixed Line,0.346654215,"Friends, Fun & Fashion",Cable,14
13705,No,62,7,21.4175,0,Credit Card,V,Victoria,No,0,0,11,Regular,N,Mail,0.053805332,Internet Slowness,-1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,"Friends, Fun & Fashion",ADSL,29
13706,Yes,,17,0,0,Cheque,V,Victoria,No,0,0,11,Occupier,N,Mail,0.053805332,Call Drop,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.346654215,Family & Self Development,Fixed line,231
13707,No,33,15,17.7575,1,Cheque,V,Victoria,No,0,0,,Regular,Y,Internet,0.22147651,Internet Slowness,-1,Mobile,Yes,Fixed Line & Mobile,0.726356423,Small Business,ADSL,183
13708,No,74,17,10.54,0,Cheque,V,Victoria,No,0,0,42,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,Family & Self Development,Fixed line,150
13709,No,51,3,102.52,1,Cheque,N,Northern Territory,Yes,0,0,40,Regular,Y,Mail,0.046137046,Call Drop,1,Mobile,No,Internet Service,0.310966059,Entrepreneur,Bundle,191
13710,No,66,36.94,30.105,3,Cheque,V,Victoria,Yes,0,0,110,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Family & Self Development,Mobile,108
13711,No,84,37.6675,27.9525,0,Cheque,V,Victoria,No,0,0,105,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,Cable,189
13712,No,39,20.9575,20.075,0,Cheque,V,Victoria,No,0,0,88,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Small Business,Fixed line,385
13713,No,24,22.47,17.8575,7,Cheque,V,Victoria,No,0,0,6,Regular,Y,Mail,0.053805332,Call Drop,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.346654215,Independents,Internet,729
13714,No,29,14.455,16.265,2,Credit Card,V,Victoria,No,2,0,3,Regular,Y,Internet,0.053805332,High Billed Amount,-1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Family & Self Development,Bundle,68
13715,No,30,10,54.135,1,Direct Debit,V,Victoria,No,0,0,4,Regular,N,Internet,0.114993779,High Billed Amount,1,Mobile,Yes,Mobile & PayTV,0.547996846,Principled Professional,Internet,228
13716,Yes,42,34.0925,38.305,2,Credit Card,V,Victoria,No,0,0,17,Regular,N,Mail,0.074102396,High Billed Amount,-1,Mobile,Yes,Fixed Line & Mobile,0.427509712,Independents,Internet,38
13717,No,71,21.8675,18.305,2,Cheque,V,Victoria,Yes,0,0,69,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,No,Fixed Line,0.228170627,Family & Self Development,Mobile,197
13718,No,78,37.0225,31.18,1,Cheque,V,Victoria,Yes,0,0,47,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,"Friends, Fun & Fashion",Bundle,96
13719,No,,113.9325,103.2375,8,Credit Card,V,Victoria,No,0,0,26,Regular,Y,Mail,0.150757228,High Billed Amount,1,Mobile,Yes,Fixed Line & Mobile,0.623545067,Independents,Fixed line,162
13720,No,73,63.615,55.6875,9,Cheque,N,Northern Territory,No,0,0,44,Regular,Y,Mail,0.083333333,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.458943088,Independents,Bundle,178
13721,No,30,9.8325,9.615,4,Cheque,V,Victoria,No,0,0,23,Regular,Y,Mail,0.053805332,Call Drop,-1,Mobile,No,Internet Service,0.346654215,Independents,Internet,87
13722,No,26,17,95.295,0,Cheque,S,South Australia,No,0,0,14,Regular,N,Internet,0.114993779,Call Drop,0,Mobile,No,Fixed Line,0.547996846,Principled Professional,Cable,340
13723,No,85,29.4125,26.1325,0,Cheque,V,Victoria,Yes,0,0,122,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Mobile & PayTV,0.228170627,Principled Professional,Bundle,261
13724,No,39,38.6625,35.0475,3,Cheque,V,Victoria,No,0,0,32,Regular,Y,Internet,0.074102396,Internet Slowness,-1,Mobile,No,Internet Service,0.427509712,"Friends, Fun & Fashion",Mobile,66
13725,No,46,16.67,14.27,2,Cheque,V,Victoria,No,0,0,,Regular,Y,Internet,0.030710259,Internet Slowness,1,Mobile,No,Fixed Line,0.228170627,Entrepreneur,Cable,124
13726,No,77,12,29.72,0,Cheque,N,Northern Territory,Yes,0,0,25,Regular,N,Mail,0.747191011,Internet Slowness,0,Mobile,No,PayTV,0.965006876,Principled Professional,Internet,96
13727,No,33,7,85.975,4,Cheque,N,Northern Territory,No,0,0,20,Regular,N,Mail,0.161779575,High Billed Amount,0,Mobile,No,Internet Service,0.642963669,Family & Self Development,Mobile,229
13728,No,37,13,68.61,0,Cheque,Q,Queensland,No,0,0,33,Regular,N,Internet,0.074102396,Call Drop,-1,Mobile,No,PayTV,0.427509712,Small Business,Fixed line,9
13729,No,37,47.3225,36.62,4,Cheque,V,Victoria,No,0,0,23,Regular,Y,Internet,0.082100592,High Billed Amount,0,Mobile,Yes,Fixed Line & Mobile,0.454911428,Entrepreneur,Bundle,255
13730,No,40,7,190.545,0,Cheque,Q,Queensland,No,0,0,70,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Family & Self Development,Fixed line,126
13731,No,69,9,102.23,0,Cheque,V,Victoria,Yes,0,0,72,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Independents,ADSL,272
13732,No,,6,18.74,0,Cheque,Q,Queensland,No,0,0,78,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Fixed Line,0.228170627,Entrepreneur,Bundle,2
13733,No,35,14.235,12.57,5,Cheque,V,Victoria,No,1,0,38,Regular,Y,Internet,0.030710259,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,"Friends, Fun & Fashion",ADSL,515
13734,No,36,14.1525,9.8225,5,Cheque,V,Victoria,No,0,0,31,Regular,N,Internet,0.053805332,Internet Slowness,-1,Mobile,No,Internet Service,0.346654215,Entrepreneur,Cable,60
13735,No,53,57.6575,47.755,0,Cheque,V,Victoria,No,0,0,9,Regular,Y,Internet,0.074102396,Internet Slowness,-1,Mobile,No,Internet Service,0.427509712,Independents,Cable,187
13736,No,79,11,37.105,0,Direct Debit,Q,Queensland,Yes,0,0,63,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Entrepreneur,Fixed line,244
13737,No,27,14,81.235,1,Cheque,Q,Queensland,No,0,0,20,Regular,N,Mail,0.114993779,Call Drop,0,Mobile,Yes,Mobile & Internet Service,0.547996846,Family & Self Development,Cable,43
13738,No,47,7,114.3325,2,Cheque,S,South Australia,No,0,0,55,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,PayTV,0.228170627,Independents,Bundle,154
13739,No,59,36.5325,27.4225,3,Cheque,V,Victoria,No,0,0,85,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Family & Self Development,Fixed line,64
13740,No,76,12.395,11.525,4,Direct Debit,V,Victoria,Yes,0,0,138,Regular,Y,Mail,0.748051948,Call Drop,0,Mobile,No,Fixed Line,0.965160632,"Friends, Fun & Fashion",Cable,117
13741,Yes,,11,0,0,Cheque,Q,Queensland,No,0,0,2,Occupier,N,Mail,0.030710259,Call Drop,-1,Mobile,Yes,Mobile & PayTV,0.228170627,Family & Self Development,Bundle,50
13742,No,45,45.85,38.7425,2,Credit Card,V,Victoria,No,0,0,28,Regular,Y,Internet,0.074102396,High Billed Amount,-1,Mobile,No,Internet Service,0.427509712,Principled Professional,Mobile,400
13743,No,48,56.0975,42.76,0,Cheque,V,Victoria,Yes,0,0,5,Regular,N,Mail,0.074102396,Internet Slowness,-1,Mobile,Yes,Fixed Line & Mobile,0.427509712,Small Business,ADSL,99
13744,No,71,14.0075,13.365,2,Credit Card,V,Victoria,Yes,0,0,111,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,No,PayTV,0.228170627,Independents,Bundle,121
13745,Yes,45,53.465,45.6275,0,Cheque,V,Victoria,Yes,0,0,53,Regular,Y,Mail,0.030710259,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Independents,Internet,74
13746,No,35,20,132.675,4,Cheque,S,South Australia,No,0,0,37,Regular,N,Internet,0.030710259,High Billed Amount,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Principled Professional,Cable,17
13747,No,51,15,92.525,1,Cheque,Q,Queensland,No,0,0,62,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Entrepreneur,Cable,269
13748,No,31,11,15.505,1,Credit Card,V,Victoria,No,1,0,6,Regular,Y,Internet,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Independents,Cable,80
13749,No,89,11.15,11.3,1,Cheque,V,Victoria,No,0,0,94,Regular,N,Mail,0.053805332,High Billed Amount,-1,Mobile,No,Internet Service,0.346654215,"Friends, Fun & Fashion",Internet,1838
13750,No,,11,8.655,0,Cheque,V,Victoria,No,0,0,3,Regular,N,Mail,0.053805332,High Billed Amount,-1,Mobile,No,Fixed Line,0.346654215,Independents,ADSL,148
13751,Yes,37,15,12.7175,1,Cheque,V,Victoria,No,0,0,0,Regular,Y,Mail,0.053805332,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Family & Self Development,Fixed line,87
13752,No,56,23.3475,23.275,2,Cheque,V,Victoria,No,0,0,49,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,No,Fixed Line,0.228170627,Family & Self Development,Fixed line,167
13753,No,60,59.2125,56.03,2,Cheque,V,Victoria,No,0,0,36,Regular,Y,Mail,0.074102396,Call Drop,-1,Mobile,Yes,Fixed Line & Mobile,0.427509712,"Friends, Fun & Fashion",Cable,228
13754,No,32,8,86.4075,1,Cheque,Q,Queensland,No,0,0,13,Regular,N,Mail,0.114993779,Internet Slowness,1,Mobile,Yes,Internet Service & Fixed Line,0.547996846,Independents,Cable,188
